,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,28.00,30.00,34.00,36.00,142.81,0.91,0.00,-9.50,-6.842,7.225,ERT72
,Mixed / non conventional,28.00,30.00,36.00,38.00,-97981.09,0.08,0.00,-36.18,1384.523,5.327,ERT72
,Mixed / non conventional,28.00,30.00,38.00,40.00,-7165.86,0.05,0.00,51.42,50.629,5.327,ERT72
,Mixed / non conventional,28.00,30.00,40.00,42.00,317603.47,0.06,0.00,-26.63,-1282.256,5.327,ERT72
,Mixed / non conventional,28.00,30.00,42.00,44.00,-80362.30,0.08,0.00,-19.38,202.778,5.327,ERT72
,Mixed / non conventional,28.00,30.00,44.00,46.00,-394413.94,0.08,0.00,-58.56,663.487,5.327,ERT72
,Mixed / non conventional,28.00,30.00,46.00,48.00,-193420.92,0.06,0.00,15.35,227.761,5.327,ERT72
,Mixed / non conventional,28.00,30.00,48.00,50.00,1154400.13,0.08,0.00,51.02,-988.622,5.327,ERT72
,Mixed / non conventional,28.00,30.00,50.00,52.00,-319191.09,0.08,0.00,1.84,205.015,5.327,ERT72
,Mixed / non conventional,28.00,30.00,49.00,51.00,-118802.66,0.10,0.00,123.51,50.683,3.075,ERT72
,Mixed / non conventional,28.00,30.00,51.00,53.00,-614094.63,0.10,0.00,-128.00,199.106,3.075,ERT72
,Mixed / non conventional,28.00,30.00,53.00,55.00,-827861.81,0.10,0.00,108.31,208.769,3.075,ERT72
,Mixed / non conventional,28.00,30.00,55.00,57.00,2092006.13,0.10,0.00,-69.37,-418.405,3.075,ERT72
,Mixed / non conventional,28.00,30.00,57.00,59.00,-321948.38,0.09,0.00,159.78,51.928,3.075,ERT72
,Mixed / non conventional,28.00,30.00,59.00,61.00,-1114489.00,0.10,0.00,-85.40,147.077,3.075,ERT72
,Mixed / non conventional,28.00,30.00,61.00,63.00,-1441604.13,0.10,0.00,-9.07,157.628,3.075,ERT72
,Mixed / non conventional,28.00,30.00,63.00,65.00,3618544.75,0.09,0.00,176.97,-331.505,3.075,ERT72
,Mixed / non conventional,28.00,30.00,65.00,67.00,-682441.63,0.10,0.00,-56.37,52.901,3.075,ERT72
,Mixed / non conventional,28.00,30.00,67.00,69.00,-1805096.63,0.10,0.00,0.42,119.450,3.075,ERT72
,Mixed / non conventional,28.00,30.00,52.00,54.00,-801134.81,0.07,0.00,-8.51,169.749,2.285,ERT72
,Mixed / non conventional,28.00,30.00,54.00,56.00,-586218.88,0.06,0.00,53.90,97.595,2.285,ERT72
,Mixed / non conventional,28.00,30.00,56.00,58.00,2447161.00,0.06,0.00,-9.11,-325.925,2.285,ERT72
,Mixed / non conventional,28.00,30.00,58.00,60.00,-760755.06,0.06,0.00,13.01,82.323,2.285,ERT72
,Mixed / non conventional,28.00,30.00,60.00,62.00,-1365714.50,0.07,0.00,93.19,121.710,2.285,ERT72
,Mixed / non conventional,28.00,30.00,62.00,64.00,-1052713.00,0.05,0.00,-96.69,78.178,2.285,ERT72
,Mixed / non conventional,28.00,30.00,64.00,66.00,4198625.50,0.07,0.00,168.60,-262.573,2.285,ERT72
,Mixed / non conventional,28.00,30.00,66.00,68.00,-1361888.13,0.06,0.00,-80.05,72.394,2.285,ERT72
,Mixed / non conventional,28.00,30.00,68.00,70.00,-2070812.75,0.07,0.00,15.49,94.353,2.285,ERT72
,Mixed / non conventional,28.00,30.00,70.00,72.00,-1288497.63,0.07,0.00,156.84,50.703,2.285,ERT72
,Mixed / non conventional,28.00,30.00,69.00,71.00,-1989457.13,0.10,0.00,-21.21,141.233,3.834,ERT72
,Mixed / non conventional,28.00,30.00,71.00,1.00,257457.20,0.09,0.00,133.87,-579.428,3.834,ERT72
,Mixed / non conventional,28.00,30.00,1.00,3.00,-478482.63,0.08,0.00,13.55,119.309,3.834,ERT72
,Mixed / non conventional,28.00,30.00,3.00,5.00,-1109389.63,0.10,0.00,4.08,348.791,3.834,ERT72
,Mixed / non conventional,28.00,30.00,5.00,7.00,-923051.50,0.10,0.00,-8.94,373.119,3.834,ERT72
,Mixed / non conventional,28.00,30.00,7.00,9.00,1618163.25,0.09,0.00,-62.86,-860.659,3.834,ERT72
,Mixed / non conventional,28.00,30.00,9.00,11.00,-70336.20,0.11,0.00,77.73,50.614,3.834,ERT72
,Mixed / non conventional,28.00,30.00,11.00,13.00,-444374.31,0.09,0.00,43.60,447.678,3.834,ERT72
,Mixed / non conventional,28.00,30.00,13.00,15.00,-304279.50,0.10,0.00,144.40,448.020,3.834,ERT72
,Mixed / non conventional,28.00,30.00,15.00,17.00,423324.03,0.09,0.00,-274.22,-963.287,3.834,ERT72
,Mixed / non conventional,28.00,30.00,72.00,2.00,245833.14,0.05,0.00,-5.39,-877.738,5.858,ERT72
,Mixed / non conventional,28.00,30.00,2.00,4.00,-833949.56,0.03,0.00,16.64,356.015,5.858,ERT72
,Mixed / non conventional,28.00,30.00,4.00,6.00,-1101514.38,0.00,0.00,-19.43,598.487,5.858,ERT72
,Mixed / non conventional,28.00,30.00,6.00,8.00,-619367.75,0.03,0.00,36.41,437.478,5.858,ERT72
,Mixed / non conventional,28.00,30.00,8.00,10.00,1560017.00,0.02,0.00,-118.87,-1469.183,5.858,ERT72
,Mixed / non conventional,28.00,30.00,10.00,12.00,-242449.59,0.03,0.00,258.71,313.957,5.858,ERT72
,Mixed / non conventional,28.00,30.00,12.00,14.00,-488785.88,0.05,0.00,-382.88,904.214,5.858,ERT72
,Mixed / non conventional,28.00,30.00,14.00,16.00,-117750.80,0.05,0.00,218.73,326.742,5.858,ERT72
,Mixed / non conventional,28.00,30.00,16.00,18.00,369053.50,0.00,0.00,-137.41,-1638.519,5.858,ERT72
,Mixed / non conventional,28.00,30.00,18.00,20.00,-6515.52,0.22,0.00,182.07,50.623,5.858,ERT72
,Mixed / non conventional,29.00,31.00,30.00,32.00,2210.69,0.05,0.00,-711.60,1240.706,5.289,ERT72
,Mixed / non conventional,29.00,31.00,32.00,34.00,4351.86,0.05,0.00,17.83,-1953.914,5.289,ERT72
,Mixed / non conventional,29.00,31.00,34.00,36.00,2040.25,0.00,0.00,-9.33,-130.863,5.289,ERT72
,Mixed / non conventional,29.00,31.00,36.00,38.00,-36489.07,0.04,0.00,-18.50,780.143,5.289,ERT72
,Mixed / non conventional,29.00,31.00,38.00,40.00,-100919.56,0.00,0.00,52.07,980.764,5.289,ERT72
,Mixed / non conventional,29.00,31.00,40.00,42.00,296551.91,0.05,0.00,-42.44,-1551.830,5.289,ERT72
,Mixed / non conventional,29.00,31.00,42.00,44.00,-15610.81,0.05,0.00,-16.86,49.014,5.289,ERT72
,Mixed / non conventional,29.00,31.00,44.00,46.00,-257552.50,0.03,0.00,-50.43,523.243,5.289,ERT72
,Mixed / non conventional,29.00,31.00,46.00,48.00,-418069.00,0.03,0.00,17.78,581.135,5.289,ERT72
,Mixed / non conventional,29.00,31.00,48.00,50.00,1093699.88,0.00,0.00,38.55,-1085.922,5.289,ERT72
,Mixed / non conventional,29.00,31.00,33.00,35.00,491.98,0.03,0.00,104.07,-128.219,9.825,ERT72
,Mixed / non conventional,29.00,31.00,35.00,37.00,668.27,0.03,0.00,-108.56,-43.542,9.825,ERT72
,Mixed / non conventional,29.00,31.00,37.00,39.00,-108029.10,0.05,0.00,91.14,2815.476,9.825,ERT72
,Mixed / non conventional,29.00,31.00,39.00,41.00,195174.75,0.05,0.00,-84.12,-2543.339,9.825,ERT72
,Mixed / non conventional,29.00,31.00,41.00,43.00,274.27,0.41,0.00,81.95,-2.051,9.866,ERT72
,Mixed / non conventional,29.00,31.00,43.00,45.00,-86642.70,0.03,0.00,-16.56,404.897,9.866,ERT72
,Mixed / non conventional,29.00,31.00,45.00,47.00,-417442.88,0.06,0.00,4.98,889.683,6.749,ERT72
,Mixed / non conventional,29.00,31.00,47.00,49.00,734874.19,0.05,0.00,-90.04,-1096.346,6.749,ERT72
,Mixed / non conventional,29.00,31.00,49.00,51.00,-46791.89,0.05,0.00,124.12,50.769,6.749,ERT72
,Mixed / non conventional,29.00,31.00,51.00,53.00,-362977.16,0.05,0.00,-124.85,295.374,6.749,ERT72
,Mixed / non conventional,29.00,31.00,50.00,52.00,-148358.50,0.51,0.00,4.74,49.529,2.406,ERT72
,Mixed / non conventional,29.00,31.00,52.00,54.00,-620282.94,0.50,0.00,-4.82,157.380,2.406,ERT72
,Mixed / non conventional,29.00,31.00,54.00,56.00,-868840.69,0.50,0.00,56.75,171.458,2.406,ERT72
,Mixed / non conventional,29.00,31.00,56.00,58.00,2274588.75,0.51,0.00,-16.65,-355.997,2.406,ERT72
,Mixed / non conventional,29.00,31.00,58.00,60.00,-473157.13,0.51,0.00,14.92,59.721,2.406,ERT72
,Mixed / non conventional,29.00,31.00,60.00,62.00,-1170025.63,0.51,0.00,96.01,120.830,2.406,ERT72
,Mixed / non conventional,29.00,31.00,62.00,64.00,-1324302.25,0.51,0.00,-94.96,113.315,2.406,ERT72
,Mixed / non conventional,29.00,31.00,64.00,66.00,3868208.75,0.51,0.00,162.62,-277.317,2.406,ERT72
,Mixed / non conventional,29.00,31.00,66.00,68.00,-979005.06,0.52,0.00,-78.71,59.388,2.406,ERT72
,Mixed / non conventional,29.00,31.00,68.00,70.00,-1853264.88,0.50,0.00,17.79,95.969,2.406,ERT72
,Mixed / non conventional,29.00,31.00,53.00,55.00,-901754.44,0.25,0.00,111.51,397.001,4.747,ERT72
,Mixed / non conventional,29.00,31.00,55.00,57.00,1727024.50,0.25,0.00,-76.91,-597.401,4.747,ERT72
,Mixed / non conventional,29.00,31.00,57.00,59.00,-182243.73,0.24,0.00,160.64,50.432,4.747,ERT72
,Mixed / non conventional,29.00,31.00,59.00,61.00,-784467.56,0.25,0.00,-82.92,176.381,4.747,ERT72
,Mixed / non conventional,29.00,31.00,61.00,63.00,-1513435.38,0.25,0.00,-6.34,280.240,4.747,ERT72
,Mixed / non conventional,29.00,31.00,63.00,65.00,3100106.00,0.25,0.00,171.37,-478.360,4.747,ERT72
,Mixed / non conventional,29.00,31.00,65.00,67.00,-464107.38,0.25,0.00,-55.24,60.306,4.747,ERT72
,Mixed / non conventional,29.00,31.00,67.00,69.00,-1423371.50,0.24,0.00,2.68,157.211,4.747,ERT72
,Mixed / non conventional,29.00,31.00,69.00,71.00,-2001613.25,0.25,0.00,-20.10,189.495,4.747,ERT72
,Mixed / non conventional,29.00,31.00,71.00,1.00,232745.67,0.25,0.00,128.80,-627.977,4.747,ERT72
,Mixed / non conventional,29.00,31.00,70.00,72.00,-1443461.25,0.04,0.00,157.11,135.949,5.086,ERT72
,Mixed / non conventional,29.00,31.00,72.00,2.00,237971.70,0.00,0.00,-11.08,-710.539,5.086,ERT72
,Mixed / non conventional,29.00,31.00,2.00,4.00,-396730.34,0.00,0.00,19.84,131.241,5.086,ERT72
,Mixed / non conventional,29.00,31.00,4.00,6.00,-1017990.88,0.03,0.00,-14.95,424.613,5.086,ERT72
,Mixed / non conventional,29.00,31.00,6.00,8.00,-1217052.25,0.03,0.00,37.09,652.679,5.086,ERT72
,Mixed / non conventional,29.00,31.00,8.00,10.00,1746417.75,0.03,0.00,-128.10,-1232.327,5.086,ERT72
,Mixed / non conventional,29.00,31.00,10.00,12.00,-52873.17,0.05,0.00,261.35,50.477,5.086,ERT72
,Mixed / non conventional,29.00,31.00,12.00,14.00,-447933.25,0.03,0.00,-374.60,598.686,5.086,ERT72
,Mixed / non conventional,29.00,31.00,14.00,16.00,-373110.34,0.00,0.00,215.27,728.838,5.086,ERT72
,Mixed / non conventional,29.00,31.00,16.00,18.00,462938.53,0.03,0.00,-146.13,-1397.574,5.086,ERT72
,Mixed / non conventional,30.00,32.00,31.00,33.00,-1493.66,0.05,0.00,-673.98,-1293.099,8.159,ERT72
,Mixed / non conventional,30.00,32.00,33.00,35.00,72.87,0.03,0.00,103.66,-50.466,8.159,ERT72
,Mixed / non conventional,30.00,32.00,35.00,37.00,1796.06,0.07,0.00,-107.56,-177.703,8.159,ERT72
,Mixed / non conventional,30.00,32.00,37.00,39.00,-42183.65,0.07,0.00,91.29,1391.219,8.159,ERT72
,Mixed / non conventional,30.00,32.00,39.00,41.00,73938.40,0.06,0.00,-85.19,-1108.407,8.159,ERT72
,Mixed / non conventional,30.00,32.00,41.00,43.00,592.15,0.20,0.00,81.92,-4.893,8.353,ERT72
,Mixed / non conventional,30.00,32.00,43.00,45.00,-22364.10,0.11,0.00,-16.94,110.881,8.353,ERT72
,Mixed / non conventional,30.00,32.00,45.00,47.00,-266111.50,0.06,0.00,5.85,853.714,8.353,ERT72
,Mixed / non conventional,30.00,32.00,47.00,49.00,412305.66,0.08,0.00,-89.81,-908.877,8.388,ERT72
,Mixed / non conventional,30.00,32.00,49.00,51.00,-20749.66,0.04,0.00,123.74,32.671,8.388,ERT72
,Mixed / non conventional,30.00,32.00,34.00,36.00,467.08,0.10,0.00,-8.99,-98.247,7.930,ERT72
,Mixed / non conventional,30.00,32.00,36.00,38.00,-964.47,0.21,0.00,-18.54,50.718,7.930,ERT72
,Mixed / non conventional,30.00,32.00,38.00,40.00,-120224.87,0.07,0.00,37.50,2528.855,7.930,ERT72
,Mixed / non conventional,30.00,32.00,40.00,42.00,229245.72,0.07,0.00,-28.71,-2411.018,7.930,ERT72
,Mixed / non conventional,30.00,32.00,42.00,44.00,-2682.22,0.19,0.00,-17.10,17.194,8.458,ERT72
,Mixed / non conventional,30.00,32.00,44.00,46.00,-97859.84,0.05,0.00,-52.27,392.079,8.458,ERT72
,Mixed / non conventional,30.00,32.00,46.00,48.00,-475246.41,0.09,0.00,12.48,1269.401,8.458,ERT72
,Mixed / non conventional,30.00,32.00,48.00,50.00,861629.06,0.07,0.00,45.99,-1611.005,8.458,ERT72
,Mixed / non conventional,30.00,32.00,50.00,52.00,-67197.68,0.04,0.00,4.36,91.375,8.458,ERT72
,Mixed / non conventional,30.00,32.00,52.00,54.00,-355578.22,0.06,0.00,-7.35,362.635,8.458,ERT72
,Mixed / non conventional,30.00,32.00,51.00,53.00,-176102.88,0.11,0.00,-124.56,190.479,7.796,ERT72
,Mixed / non conventional,30.00,32.00,53.00,55.00,-681872.69,0.12,0.00,109.10,560.526,7.796,ERT72
,Mixed / non conventional,30.00,32.00,55.00,57.00,1148675.13,0.11,0.00,-73.96,-734.427,7.796,ERT72
,Mixed / non conventional,30.00,32.00,57.00,59.00,-100449.94,0.12,0.00,160.65,50.936,7.796,ERT72
,Mixed / non conventional,30.00,32.00,59.00,61.00,-469330.97,0.11,0.00,-83.63,191.927,7.796,ERT72
,Mixed / non conventional,30.00,32.00,61.00,63.00,-1210906.38,0.12,0.00,-8.11,405.156,7.796,ERT72
,Mixed / non conventional,30.00,32.00,63.00,65.00,2221014.50,0.11,0.00,173.74,-615.720,7.796,ERT72
,Mixed / non conventional,30.00,32.00,65.00,67.00,-289104.06,0.10,0.00,-55.48,67.151,7.796,ERT72
,Mixed / non conventional,30.00,32.00,67.00,69.00,-959767.63,0.12,0.00,1.78,188.630,7.796,ERT72
,Mixed / non conventional,30.00,32.00,69.00,71.00,-1608935.50,0.12,0.00,-21.25,269.939,7.796,ERT72
,Mixed / non conventional,30.00,32.00,54.00,56.00,-882946.88,0.44,0.00,52.69,267.503,3.267,ERT72
,Mixed / non conventional,30.00,32.00,56.00,58.00,1771615.00,0.44,0.00,-10.38,-421.724,3.267,ERT72
,Mixed / non conventional,30.00,32.00,58.00,60.00,-269117.16,0.43,0.00,14.01,51.250,3.267,ERT72
,Mixed / non conventional,30.00,32.00,60.00,62.00,-797775.88,0.43,0.00,94.16,123.438,3.267,ERT72
,Mixed / non conventional,30.00,32.00,62.00,64.00,-1250961.75,0.43,0.00,-97.49,159.405,3.267,ERT72
,Mixed / non conventional,30.00,32.00,64.00,66.00,2997596.00,0.44,0.00,167.92,-318.305,3.267,ERT72
,Mixed / non conventional,30.00,32.00,66.00,68.00,-628005.25,0.43,0.00,-79.49,56.156,3.267,ERT72
,Mixed / non conventional,30.00,32.00,68.00,70.00,-1366429.25,0.45,0.00,16.35,103.859,3.267,ERT72
,Mixed / non conventional,30.00,32.00,70.00,72.00,-1277254.50,0.43,0.00,156.68,83.212,3.267,ERT72
,Mixed / non conventional,30.00,32.00,72.00,2.00,198146.38,0.44,0.00,-9.85,-367.908,3.267,ERT72
,Mixed / non conventional,30.00,32.00,71.00,1.00,185787.89,0.12,0.00,129.46,-875.456,8.519,ERT72
,Mixed / non conventional,30.00,32.00,1.00,3.00,11590.35,0.46,0.00,13.39,-5.179,8.519,ERT72
,Mixed / non conventional,30.00,32.00,3.00,5.00,-293506.25,0.14,0.00,8.58,162.632,8.519,ERT72
,Mixed / non conventional,30.00,32.00,5.00,7.00,-1216508.38,0.13,0.00,-7.71,849.920,8.519,ERT72
,Mixed / non conventional,30.00,32.00,7.00,9.00,1115485.75,0.12,0.00,-68.75,-1005.439,8.548,ERT72
,Mixed / non conventional,30.00,32.00,9.00,11.00,38241.66,0.06,0.00,83.05,-45.354,8.548,ERT72
,Mixed / non conventional,30.00,32.00,11.00,13.00,-26926.59,0.18,0.00,59.74,43.206,8.548,ERT72
,Mixed / non conventional,30.00,32.00,13.00,15.00,-466718.56,0.12,0.00,130.92,1048.436,8.548,ERT72
,Mixed / non conventional,30.00,32.00,15.00,17.00,313598.63,0.13,0.00,-284.06,-1029.601,8.548,ERT72
,Mixed / non conventional,30.00,32.00,17.00,19.00,15762.97,0.09,0.00,15.23,-79.982,8.548,ERT72
,Mixed / non conventional,31.00,33.00,32.00,34.00,7273.88,0.14,0.00,-656.18,336.341,0.436,ERT72
,Mixed / non conventional,31.00,33.00,34.00,36.00,3459.10,0.26,0.00,-43.99,-127.958,0.436,ERT72
,Mixed / non conventional,31.00,33.00,36.00,38.00,20628.91,0.26,0.00,-47.24,-109.014,0.436,ERT72
,Mixed / non conventional,31.00,33.00,38.00,40.00,37394.83,0.23,0.00,35.54,-65.871,0.436,ERT72
,Mixed / non conventional,31.00,33.00,40.00,42.00,-358360.22,0.27,0.00,32.87,286.933,0.436,ERT72
,Mixed / non conventional,31.00,33.00,42.00,44.00,243721.66,0.28,0.00,-44.91,-105.078,0.436,ERT72
,Mixed / non conventional,31.00,33.00,44.00,46.00,337277.19,0.24,0.00,-73.50,-87.248,0.436,ERT72
,Mixed / non conventional,31.00,33.00,46.00,48.00,303339.22,0.28,0.00,5.01,-50.774,0.436,ERT72
,Mixed / non conventional,31.00,33.00,48.00,50.00,-1929128.25,0.26,0.00,96.59,220.934,0.436,ERT72
,Mixed / non conventional,31.00,33.00,50.00,52.00,951845.88,0.27,0.00,-16.27,-77.864,0.436,ERT72
,Mixed / non conventional,31.00,33.00,35.00,37.00,9061.16,0.66,0.00,-134.04,-92.108,0.383,ERT72
,Mixed / non conventional,31.00,33.00,37.00,39.00,38288.67,0.67,0.00,65.29,-97.302,0.383,ERT72
,Mixed / non conventional,31.00,33.00,39.00,41.00,-289175.16,0.65,0.00,-3.54,293.950,0.383,ERT72
,Mixed / non conventional,31.00,33.00,41.00,43.00,204703.39,0.65,0.00,52.72,-104.042,0.383,ERT72
,Mixed / non conventional,31.00,33.00,43.00,45.00,272698.09,0.66,0.00,-38.64,-79.200,0.383,ERT72
,Mixed / non conventional,31.00,33.00,45.00,47.00,355280.84,0.67,0.00,-9.37,-64.490,0.383,ERT72
,Mixed / non conventional,31.00,33.00,47.00,49.00,-1635936.88,0.64,0.00,-38.19,197.971,0.383,ERT72
,Mixed / non conventional,31.00,33.00,49.00,51.00,683014.06,0.64,0.00,107.77,-57.858,0.383,ERT72
,Mixed / non conventional,31.00,33.00,51.00,53.00,1067406.63,0.67,0.00,-142.25,-65.759,0.383,ERT72
,Mixed / non conventional,31.00,33.00,53.00,55.00,1144885.38,0.66,0.00,96.96,-52.899,0.383,ERT72
,Mixed / non conventional,31.00,33.00,52.00,54.00,1166756.75,0.09,0.00,-20.95,-146.291,0.904,ERT72
,Mixed / non conventional,31.00,33.00,54.00,56.00,958681.00,0.09,0.00,46.07,-91.353,0.904,ERT72
,Mixed / non conventional,31.00,33.00,56.00,58.00,-4993217.00,0.09,0.00,23.42,370.075,0.904,ERT72
,Mixed / non conventional,31.00,33.00,58.00,60.00,2241030.75,0.11,0.00,1.19,-131.730,0.904,ERT72
,Mixed / non conventional,31.00,33.00,60.00,62.00,2555155.25,0.08,0.00,83.10,-121.125,0.904,ERT72
,Mixed / non conventional,31.00,33.00,62.00,64.00,1905538.50,0.09,0.00,-103.70,-73.907,0.904,ERT72
,Mixed / non conventional,31.00,33.00,64.00,66.00,-9416479.00,0.09,0.00,195.87,302.607,0.904,ERT72
,Mixed / non conventional,31.00,33.00,66.00,68.00,3907737.50,0.09,0.00,-89.79,-105.216,0.904,ERT72
,Mixed / non conventional,31.00,33.00,68.00,70.00,4486317.50,0.10,0.00,6.72,-102.210,0.904,ERT72
,Mixed / non conventional,31.00,33.00,70.00,72.00,2578745.75,0.10,0.00,152.43,-50.153,0.904,ERT72
,Mixed / non conventional,31.00,33.00,55.00,57.00,-4386883.00,0.52,0.00,-40.25,282.615,0.695,ERT72
,Mixed / non conventional,31.00,33.00,57.00,59.00,1300767.00,0.50,0.00,152.00,-65.842,0.695,ERT72
,Mixed / non conventional,31.00,33.00,59.00,61.00,2507568.25,0.52,0.00,-96.47,-101.542,0.695,ERT72
,Mixed / non conventional,31.00,33.00,61.00,63.00,2520674.25,0.52,0.00,-17.21,-82.934,0.695,ERT72
,Mixed / non conventional,31.00,33.00,63.00,65.00,-8328590.00,0.51,0.00,200.90,225.670,0.695,ERT72
,Mixed / non conventional,31.00,33.00,65.00,67.00,2254577.00,0.54,0.00,-61.83,-50.907,0.695,ERT72
,Mixed / non conventional,31.00,33.00,67.00,69.00,4402049.50,0.52,0.00,-8.20,-83.702,0.695,ERT72
,Mixed / non conventional,31.00,33.00,69.00,71.00,4023815.75,0.53,0.00,-28.64,-65.034,0.695,ERT72
,Mixed / non conventional,31.00,33.00,71.00,1.00,-533152.50,0.52,0.00,154.85,200.343,0.695,ERT72
,Mixed / non conventional,31.00,33.00,1.00,3.00,3155147.50,0.51,0.00,-0.42,-103.809,0.695,ERT72
,Mixed / non conventional,31.00,33.00,72.00,2.00,-428368.03,1.20,0.00,8.85,96.966,0.409,ERT72
,Mixed / non conventional,31.00,33.00,2.00,4.00,3224997.25,1.20,0.00,4.08,-69.228,0.409,ERT72
,Mixed / non conventional,31.00,33.00,4.00,6.00,2417149.50,1.17,0.00,-28.76,-64.339,0.409,ERT72
,Mixed / non conventional,31.00,33.00,6.00,8.00,1677538.75,1.19,0.00,23.37,-56.301,0.409,ERT72
,Mixed / non conventional,31.00,33.00,8.00,10.00,-4632930.00,1.18,0.00,-83.75,199.914,0.409,ERT72
,Mixed / non conventional,31.00,33.00,10.00,12.00,1376368.50,1.20,0.00,242.23,-78.147,0.409,ERT72
,Mixed / non conventional,31.00,33.00,12.00,14.00,1039253.13,1.18,0.00,-387.26,-79.832,0.409,ERT72
,Mixed / non conventional,31.00,33.00,14.00,16.00,496069.66,1.19,0.00,198.10,-53.349,0.409,ERT72
,Mixed / non conventional,31.00,33.00,16.00,18.00,-1458407.00,1.18,0.00,-93.20,229.229,0.409,ERT72
,Mixed / non conventional,31.00,33.00,18.00,20.00,367149.38,1.19,0.00,180.39,-89.185,0.409,ERT72
,Mixed / non conventional,32.00,34.00,33.00,35.00,-1084.42,0.08,0.00,-195.91,-69.372,0.603,ERT72
,Mixed / non conventional,32.00,34.00,35.00,37.00,3398.75,0.27,0.00,-145.58,-173.938,0.603,ERT72
,Mixed / non conventional,32.00,34.00,37.00,39.00,23983.02,0.27,0.00,54.64,-175.340,0.603,ERT72
,Mixed / non conventional,32.00,34.00,39.00,41.00,-159746.08,0.26,0.00,-1.96,389.302,0.603,ERT72
,Mixed / non conventional,32.00,34.00,41.00,43.00,58175.78,0.26,0.00,68.19,-64.443,0.603,ERT72
,Mixed / non conventional,32.00,34.00,43.00,45.00,231334.78,0.26,0.00,-46.24,-137.984,0.603,ERT72
,Mixed / non conventional,32.00,34.00,45.00,47.00,355998.09,0.27,0.00,-18.89,-127.405,0.603,ERT72
,Mixed / non conventional,32.00,34.00,47.00,49.00,-1253927.75,0.27,0.00,-31.14,290.372,0.603,ERT72
,Mixed / non conventional,32.00,34.00,49.00,51.00,324188.75,0.28,0.00,112.70,-51.366,0.603,ERT72
,Mixed / non conventional,32.00,34.00,51.00,53.00,926773.63,0.27,0.00,-146.28,-104.886,0.603,ERT72
,Mixed / non conventional,32.00,34.00,36.00,38.00,9570.92,0.36,0.00,-46.79,-104.978,0.413,ERT72
