Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
,Mixed / non conventional,54,56,45,47,-84685.6,0.21,0.0,215.74,561.731,3.61,155.60415512465374,,,-544.2809272344314,-84692.37383277684,-2445,-0.0032594189609970255,-0.5080070375084063,155.85815864340793,0.0
,Mixed / non conventional,54,56,47,49,30168.95,0.21,0.0,-563.47,-440.252,3.61,-121.95346260387812,,,-247.400421470196,30171.338047949233,-2524,0.043220548647168434,5.159399524100763,-119.37376284182774,0.0
,Mixed / non conventional,54,56,49,51,985.59,1.43,0.0,-115.79,-43.148,3.61,-11.952354570637121,,,-82.46680715673212,985.6725194456171,-2603,0.005743733042410785,0.068454541575802,-11.918127299849221,0.0
,Mixed / non conventional,54,56,51,53,803.63,0.51,0.0,732.37,-246.275,3.61,-68.22022160664821,,,-11.780972450961722,803.7005513464261,-2662,-0.00236466601768576,-0.16150899717081302,-68.30097610523362,0.0
,Mixed / non conventional,54,56,53,55,2181.2,0.21,0.0,-60.03,835.538,3.61,231.45096952908588,,,9.424777960769378,2181.3739966164335,-2711,-0.004384773761122013,-1.0170899929342454,231.959514525553,0.0
,Mixed / non conventional,71,1,43,45,181251.31,0.25,0.0,35.99,-83.565,0.756,-110.53571428571428,,,-1640.730911083503,181359.36320726576,-2393,-0.021574111066719994,-2.410714285714292,-111.74107142857142,0.0
,Mixed / non conventional,71,1,45,47,141399.39,0.22,0.0,214.95,-71.384,0.756,-94.42328042328042,,,-1498.397327515191,141483.5910414608,-2472,-0.029549985297003152,-2.8320500671246975,-95.83930545684277,0.0
,Mixed / non conventional,71,1,47,49,-255635.73,0.25,0.0,-551.05,144.455,0.756,191.07804232804233,,,-1338.6491643927864,-255786.46169624332,-2551,-0.01043007233394968,-2.0034056357585825,192.0797451459216,0.0
,Mixed / non conventional,71,1,49,51,80873.23,0.12,0.0,-10.26,-52.371,0.756,-69.27380952380953,,,-1168.1414937291624,80921.61133345234,-2620,-0.022547988055804876,-1.57979563629182,-70.06370734195545,0.0
,Mixed / non conventional,71,1,51,53,125254.01,0.47,0.0,520.31,-95.375,0.756,-126.1574074074074,,,-993.4225418108275,125327.61233493079,-2679,-0.027389376732973782,-3.503350046258973,-127.9090824305369,0.0
,Mixed / non conventional,71,1,53,55,94418.55,0.17,0.0,28.53,-87.036,0.756,-115.12698412698413,,,-820.6132252353613,94474.72575606468,-2728,-0.024945181851668215,-2.9081355400294058,-116.58105189699883,0.0
,Mixed / non conventional,71,1,55,57,-155502.17,0.24,0.0,-407.5,179.536,0.756,237.4814814814815,,,-655.1845644452095,-155594.20100824753,-2767,-0.014994909475701305,-3.5879135363120724,239.27543824963755,0.0
,Mixed / non conventional,71,1,57,59,35029.23,0.25,0.0,426.76,-52.802,0.756,-69.84391534391534,,,-501.830800271786,35049.82793115191,-2806,-0.039395580927989934,-2.8068299678333375,-71.247330327832,0.0
,Mixed / non conventional,71,1,59,61,53151.06,0.24,0.0,-623.06,-110.327,0.756,-145.9351851851852,,,-364.42474781641596,53182.39305865308,-2845,-0.03004930619464573,-4.452142967833339,-148.16125666910187,0.0
,Mixed / non conventional,71,1,61,63,54889.61,0.24,0.0,622.85,-168.76,0.756,-223.2275132275132,,,-246.03630887061126,54922.073392862905,-2884,-0.03066146690869611,-6.9510476689774805,-226.70303706200195,0.0
,Mixed / non conventional,52,54,44,46,-87926.24,0.03,0.0,-176.4,1988.54,8.526,233.2324653999531,,,-376.99111843077526,-87926.5679854954,-2413,-0.0016724892374596592,-0.39040526250749963,233.42766803120685,0.0
,Mixed / non conventional,52,54,46,48,906.86,0.05,0.0,229.24,-51.274,8.526,-6.013840018766127,,,-150.79644737231,906.8657098953582,-2492,-0.07286201628539903,-0.4547474162078622,-6.2412137268700585,0.0
,Mixed / non conventional,52,54,48,50,9173.57,0.0,0.0,-580.62,-2074.693,8.526,-243.3372038470561,,,-37.699111843077524,9173.596463411923,-2571,0.05547214533109558,13.134147078497136,-236.7701303078075,0.0
,Mixed / non conventional,55,57,44,46,223701.19,0.22,0.0,-194.57,-103.725,0.469,-221.16204690831557,,,-1010.8074362925171,223552.24164059988,-2406,-0.05082384803639692,-11.533391943219925,-226.92874287992555,0.0
,Mixed / non conventional,55,57,46,48,61297.45,0.21,0.0,218.61,-52.784,0.469,-112.54584221748401,,,-544.2809272344314,61256.55535851221,-2485,-0.03730290226981656,-4.278078933288512,-114.68488168412827,0.0
,Mixed / non conventional,55,57,48,50,-156395.27,0.21,0.0,-520.35,296.283,0.469,631.7334754797442,,,-247.400421470196,-156291.12809052045,-2564,-0.012248606799059033,-7.785535927099886,635.6262434432942,0.0
,Mixed / non conventional,55,57,50,52,22290.59,0.22,0.0,210.1,-126.686,0.469,-270.11940298507466,,,-82.46680715673212,22275.88471526176,-2633,-0.046033759643257705,-12.727560400147922,-276.4831831851486,0.0
,Mixed / non conventional,55,57,52,54,3278.53,1.13,0.0,471.13,-130.432,0.469,-278.10660980810235,,,-11.780972450961722,3276.3663085796147,-2692,-0.056074018847119156,-16.04439205101761,-286.1288058336112,0.0
,Mixed / non conventional,55,57,54,56,-1377.73,0.57,0.0,9.04,-68.513,0.469,-146.08315565031984,,,9.424777960769378,-1376.801305812777,-2731,-0.04330618477097572,-6.466319953875342,-149.3163156272575,0.0
,Mixed / non conventional,72,2,44,46,178471.59,0.57,0.0,-176.79,-61.709,0.567,-108.83421516754852,,,-1640.730911083503,178567.6610089099,-2433,-0.0377695685731938,-4.189743760004248,-110.92908704755064,0.0
,Mixed / non conventional,72,2,46,48,143875.09,0.58,0.0,228.46,-54.472,0.567,-96.07054673721342,,,-1498.397327515191,143951.85048396382,-2512,-0.04775100152111474,-4.699671842021559,-98.4203826582242,0.0
,Mixed / non conventional,72,2,48,50,-286734.28,0.57,0.0,-569.93,121.515,0.567,214.31216931216935,,,-1338.6491643927864,-286888.80636894086,-2591,-0.01435442606737961,-3.0985672671065174,215.8614529457226,0.0
,Mixed / non conventional,72,2,50,52,104712.48,0.62,0.0,275.84,-50.854,0.567,-89.68959435626103,,,-1168.1414937291624,104770.13672328541,-2650,-0.04688187905255105,-4.305747481204932,-91.84246809686348,0.0
,Mixed / non conventional,72,2,52,54,130693.07,0.55,0.0,383.79,-74.634,0.567,-131.62962962962965,,,-993.4225418108275,130763.8412442845,-2709,-0.04658591152868906,-6.278327075319538,-134.7687931672894,0.0
,Mixed / non conventional,72,2,54,56,127654.79,0.61,0.0,86.01,-88.25,0.567,-155.64373897707233,,,-820.6132252353613,127723.31062966603,-2748,-0.04871413448723686,-7.771337010769628,-159.52940748245715,0.0
,Mixed / non conventional,72,2,56,58,-206945.91,0.58,0.0,-449.99,179.189,0.567,316.0299823633157,,,-655.1845644452095,-207057.96634633624,-2787,-0.03216559977413334,-10.33145261426273,321.19570867044706,0.0
,Mixed / non conventional,72,2,58,60,50884.52,0.58,0.0,130.43,-57.524,0.567,-101.45326278659613,,,-501.830800271786,50912.37205438134,-2826,-0.046324541972758045,-4.811214586251296,-103.85887007972178,0.0
,Mixed / non conventional,72,2,60,62,65742.87,0.57,0.0,-53.84,-102.343,0.567,-180.49911816578486,,,-364.42474781641596,65778.34561865161,-2865,-0.04825663092785662,-8.925639985415415,-184.96193815849256,0.0
,Mixed / non conventional,72,2,62,64,65987.21,0.57,0.0,358.64,-152.152,0.567,-268.34567901234567,,,-246.03630887061126,66022.78036557538,-2904,-0.04573231893232378,-12.55925203654698,-274.6253050306192,0.0
,Mixed / non conventional,53,55,45,47,-98892.95,0.1,0.0,231.32,561.643,2.141,262.32741709481553,,,-376.99111843077526,-98895.10636563099,-2453,-0.012630529342632243,-3.3343917051287235,263.9946129473799,0.0
,Mixed / non conventional,53,55,47,49,38802.27,0.11,0.0,-566.27,-550.925,2.141,-257.3213451658103,,,-150.79644737231,38803.14468406814,-2532,0.040223661729305756,10.146345165810317,-252.24817258290517,0.0
,Mixed / non conventional,53,55,49,51,897.8,0.12,0.0,112.5,-50.989,2.141,-23.815506772536196,,,-37.699111843077524,897.8234534174123,-2611,-0.0029327001580866006,-0.06994630624842557,-23.85047992566041,0.0
,Mixed / non conventional,56,58,45,47,239852.67,0.23,0.0,208.58,-101.08,0.426,-237.27699530516432,,,-1010.8074362925171,239841.35131560476,-2446,-0.054306359984525134,-13.245301992132994,-243.8996463012308,0.0
,Mixed / non conventional,56,58,47,49,-341591.06,0.24,0.0,-512.82,267.345,0.426,627.5704225352114,,,-544.2809272344314,-341574.6114823687,-2525,-0.011745598024055108,-7.414735164231956,631.2777901173274,0.0
,Mixed / non conventional,56,58,49,51,32796.78,0.23,0.0,112.48,-56.47,0.426,-132.55868544600938,,,-247.400421470196,32795.07464887785,-2604,-0.054883378301698926,-7.480547335158889,-136.2989591135888,0.0
,Mixed / non conventional,56,58,51,53,20013.06,0.13,0.0,148.03,-103.377,0.426,-242.66901408450704,,,-82.46680715673212,20012.13878742135,-2663,-0.05574202194202156,-13.914677640935935,-249.62635290497502,0.0
,Mixed / non conventional,56,58,53,55,3791.73,0.62,0.0,283.12,-137.103,0.426,-321.83802816901414,,,-11.780972450961722,3791.564943530998,-2712,-0.0566148758585594,-18.751630631527007,-331.2138434847776,0.0
,Mixed / non conventional,56,58,55,57,7440.32,0.36,0.0,-391.27,336.286,0.426,789.4037558685446,,,9.424777960769378,7439.9551204584295,-2751,-0.031382016665325,-25.167993010379064,801.9877523737341,0.0
,Mixed / non conventional,54,56,46,48,-113528.11,0.12,0.0,237.97,601.45,1.997,301.1767651477216,,,-376.99111843077526,-113540.9655384025,-2493,-0.001249833604661126,-0.3766562208258506,301.3650932581345,0.0
,Mixed / non conventional,54,56,48,50,43862.61,0.12,0.0,-564.04,-580.938,1.997,-290.9053580370556,,,-150.79644737231,43867.49451355785,-2572,0.05091830635913181,14.444659347099275,-283.68302836350597,0.0
,Mixed / non conventional,54,56,50,52,977.94,0.12,0.0,300.3,-51.809,1.997,-25.943415122684023,,,-37.699111843077524,978.0437083014538,-2641,-0.007035030230224888,-0.18315696706343942,-26.034993606215743,0.0
,Mixed / non conventional,57,59,46,48,3038.03,0.08,0.0,229.24,-35.285,11.74,-3.0055366269165242,,,-1010.8074362925171,3038.0187725367514,-2486,0.008257498972161827,0.024716168738580624,-2.993178542547234,0.0
,Mixed / non conventional,57,59,48,50,63837.86,0.04,0.0,-552.17,-1376.968,11.74,-117.2885860306644,,,-544.2809272344314,63837.940358785396,-2565,0.03259724687526117,3.76197006108265,-115.40760100012308,0.0
,Mixed / non conventional,57,59,50,52,-38624.54,0.05,0.0,304.04,1832.867,11.74,156.12155025553662,,,-247.400421470196,-38624.537333800145,-2634,0.0010585884354698352,0.16518103825970343,156.03895973640675,0.0
,Mixed / non conventional,57,59,52,54,2040.16,0.09,0.0,151.05,-290.438,11.74,-24.739182282793866,,,-82.46680715673212,2040.1613745304055,-2693,0.001348422052197914,0.033336383186348684,-24.722514091200694,0.0
,Mixed / non conventional,57,59,54,56,91.34,0.35,0.0,272.93,-91.022,11.74,-7.753151618398637,,,-11.780972450961722,91.33966562448363,-2732,0.003023394806302737,0.02340545636793312,-7.74144889021467,0.0
,Mixed / non conventional,57,59,56,58,-1408.68,0.07,0.0,-413.63,-1754.732,11.74,-149.46609880749574,,,9.424777960769378,-1408.684793923064,-2771,0.018880330202705926,2.7955785762818834,-148.06830951935478,0.0
,Mixed / non conventional,55,57,47,49,-272906.06,0.7,0.0,-468.11,216.782,0.299,725.0234113712376,,,-376.99111843077526,-273327.3867413389,-2533,-0.031652046131207395,-23.31749771967145,736.6821602310733,0.0
,Mixed / non conventional,55,57,49,51,38454.68,0.7,0.0,110.46,-76.366,0.299,-255.4046822742475,,,-150.79644737231,38514.118729210124,-2612,-0.0797484943494134,-21.214032434007407,-266.0116984912512,0.0
,Mixed / non conventional,55,57,51,53,8967.03,0.7,0.0,121.63,-71.229,0.299,-238.22408026755855,,,-37.699111843077524,8980.836245720968,-2671,-0.08418300189331625,-20.935630302911278,-248.6918954190142,0.0
,Mixed / non conventional,58,60,47,49,273907.16,0.12,0.0,-576.75,-448.905,1.657,-270.91430295715145,,,-1010.8074362925171,273842.19202709256,-2526,0.031608909210443355,8.430072901492792,-266.699266506405,0.0
,Mixed / non conventional,58,60,49,51,-90398.08,0.1,0.0,157.7,275.141,1.657,166.04767652383828,,,-544.2809272344314,-90376.58334351762,-2605,-0.010513675463731078,-1.7549971175450594,166.9251750826108,0.0
,Mixed / non conventional,58,60,51,53,-36649.83,0.1,0.0,155.64,245.409,1.657,148.10440555220276,,,-247.400421470196,-36641.0923552078,-2664,-0.012115397843652056,-1.8052796361681374,149.00704537028685,0.0
,Mixed / non conventional,58,60,53,55,2436.69,0.21,0.0,156.73,-48.949,1.657,-29.540736270368132,,,-82.46680715673212,2436.130201276331,-2713,-0.010298473683275713,-0.3057991271968774,-29.69363583396657,0.0
,Mixed / non conventional,58,60,55,57,4178.79,0.09,0.0,-499.79,-587.61,1.657,-354.62281231140616,,,-11.780972450961722,4177.801582323245,-2752,0.015118791001203164,5.321242804679741,-351.9621909090663,0.0
,Mixed / non conventional,58,60,57,59,2069.15,0.12,0.0,688.39,363.697,1.657,219.49124924562463,,,9.424777960769378,2068.6562884719015,-2791,-0.006351662993505548,-1.3985760872201354,220.1905372892347,0.0
,Mixed / non conventional,56,58,48,50,-276154.03,0.88,0.0,-494.35,221.475,0.302,733.3609271523179,,,-376.99111843077526,-276470.5561405826,-2573,-0.025468543787978137,-18.918548830214718,742.8202015674253,0.0
,Mixed / non conventional,56,58,50,52,36446.59,0.89,0.0,293.19,-73.075,0.302,-241.9701986754967,,,-150.79644737231,36488.246330236936,-2642,-0.08040817782581593,-20.271374923456904,-252.10588613722516,0.0
,Mixed / non conventional,56,58,52,54,8911.61,0.87,0.0,129.28,-71.471,0.302,-236.65894039735102,,,-37.699111843077524,8921.831862703953,-2701,-0.08018936086006259,-19.77020940021984,-246.54404509746092,0.0
,Mixed / non conventional,59,61,48,50,238020.02,0.14,0.0,-572.26,-435.672,1.85,-235.4983783783784,,,-1010.8074362925171,238043.5120996938,-2566,0.0265038206216508,6.159975336553288,-232.41839071010173,0.0
,Mixed / non conventional,59,61,50,52,-83310.17,0.14,0.0,331.66,283.198,1.85,153.07999999999998,,,-544.2809272344314,-83318.52434104675,-2635,-0.0070633861380363875,-1.0850953738215594,153.62254768691076,0.0
,Mixed / non conventional,59,61,52,54,-31735.88,0.14,0.0,159.72,237.336,1.85,128.28972972972974,,,-247.400421470196,-31738.933205432673,-2694,-0.011597140911124267,-1.4964714683698048,129.03796546391465,0.0
,Mixed / non conventional,59,61,54,56,2191.39,0.31,0.0,204.76,-49.165,1.85,-26.575675675675672,,,-82.46680715673212,2191.611121005802,-2733,-0.014296576280131713,-0.38267665750566593,-26.767014004428503,0.0
,Mixed / non conventional,59,61,56,58,3668.19,0.14,0.0,-355.41,-576.083,1.85,-311.3962162162162,,,-11.780972450961722,3668.550244576963,-2772,0.005282580961509804,1.6406423103533143,-310.57589506103955,0.0
,Mixed / non conventional,59,61,58,60,2040.33,0.15,0.0,103.89,400.538,1.85,216.50702702702702,,,9.424777960769378,2040.5306566760241,-2811,-0.008393702909795466,-1.8249547266475759,217.41950439035082,0.0
,Mixed / non conventional,57,59,49,51,-104734.18,0.07,0.0,154.17,3257.59,11.726,277.80914207743473,,,-376.99111843077526,-104731.57918206627,-2613,0.004930180083255181,1.3662810932992215,277.1260015307851,0.0
,Mixed / non conventional,57,59,51,53,-401.19,0.27,0.0,128.37,31.196,11.726,2.6604127579737336,,,-150.79644737231,-401.18079244640825,-2672,-0.016857458395970935,-0.04522902054975653,2.683027268248612,0.0
,Mixed / non conventional,57,59,53,55,577.39,0.07,0.0,206.54,-179.588,11.726,-15.315367559269996,,,-37.699111843077524,577.3757545347609,-2721,0.005647081824457362,0.08624362138543695,-15.272245748577276,0.0
,Mixed / non conventional,60,62,49,51,20315.64,0.26,0.0,158.42,-50.33,2.504,-20.099840255591054,,,-1010.8074362925171,20317.067998643124,-2606,-0.004385015908206853,-0.08833178741970116,-20.144006149300907,0.0
,Mixed / non conventional,60,62,51,53,-74007.86,0.24,0.0,131.72,340.503,2.504,135.98362619808307,,,-544.2809272344314,-74013.29415579297,-2665,-0.005202526049199198,-0.7093034423779727,136.33827791927206,0.0
,Mixed / non conventional,60,62,53,55,-35467.5,0.24,0.0,223.92,359.001,2.504,143.37100638977634,,,-247.400421470196,-35470.04740743683,-2714,-0.00232334575859111,-0.3334878233605991,143.53775030145664,0.0
,Mixed / non conventional,60,62,55,57,22542.34,0.2,0.0,-903.93,-684.52,2.504,-273.37060702875397,,,-82.46680715673212,22544.00113215905,-2753,0.018841605211471487,5.102669809023041,-270.81927212424245,0.0
,Mixed / non conventional,60,62,57,59,675.83,0.89,0.0,1142.16,-143.656,2.504,-57.370607028753994,,,-11.780972450961722,675.8815409007017,-2792,-0.007098177824968139,-0.4086772023440872,-57.574945629926034,0.0
,Mixed / non conventional,60,62,59,61,1589.11,0.37,0.0,-531.18,422.231,2.504,168.6226038338658,,,9.424777960769378,1589.2306003009644,-2831,-0.0029259407774705,-0.49410261004825884,168.86965513888993,0.0
,Mixed / non conventional,58,60,50,52,-106951.48,0.0,0.0,298.63,3494.722,12.318,283.708556583861,,,-376.99111843077526,-106955.60605493066,-2643,-0.001276467756903894,-0.3623761055443424,283.88974463663317,0.0
,Mixed / non conventional,58,60,52,54,599.06,0.05,0.0,130.1,-48.937,12.318,-3.972804026627699,,,-150.79644737231,599.0847333218651,-2702,-0.05144940576769798,-0.20979532890398733,-4.077701691079692,0.0
,Mixed / non conventional,58,60,54,56,609.38,0.0,0.0,235.94,-199.119,12.318,-16.164880662445203,,,-37.699111843077524,609.4016440235227,-2741,0.0056847609998980884,0.09163302722813071,-16.119064148831136,0.0
,Mixed / non conventional,61,63,50,52,28717.33,0.15,0.0,311.78,-51.363,1.808,-28.408738938053098,,,-1010.8074362925171,28715.764574276855,-2636,-0.015710345293010023,-0.4498447058846331,-28.633661290995413,0.0
,Mixed / non conventional,61,63,52,54,-81638.74,0.18,0.0,126.57,271.176,1.808,149.9867256637168,,,-544.2809272344314,-81634.91411710407,-2695,-0.012300192953127738,-1.8562819793321523,150.9148666533829,0.0
,Mixed / non conventional,61,63,54,56,-42393.81,0.17,0.0,239.84,309.799,1.808,171.34900442477874,,,-247.400421470196,-42391.81591318874,-2734,-0.00569373357066792,-0.9784009559782021,171.83820490276784,0.0
,Mixed / non conventional,61,63,56,58,24976.62,0.26,0.0,-962.57,-547.562,1.808,-302.8550884955752,,,-82.46680715673212,24975.49217939964,-2773,0.007838243322440817,2.364584779637994,-301.6727961057562,0.0
,Mixed / non conventional,61,63,58,60,812.64,0.71,0.0,1081.68,-124.708,1.808,-68.97566371681415,,,-11.780972450961722,812.6003940345876,-2812,-0.010169394671698771,-0.7050255888117931,-69.32817651122005,0.0
,Mixed / non conventional,61,63,60,62,2169.53,0.11,0.0,-329.58,416.172,1.808,230.18362831858408,,,9.424777960769378,2169.429587106921,-2851,-0.00970010762380456,-2.2436879753456367,231.3054723062569,0.0
,Mixed / non conventional,59,61,51,53,-95360.44,0.24,0.0,131.12,873.41,3.453,252.9423689545323,,,-376.99111843077526,-95357.02657069893,-2673,-0.004402522939516304,-1.1160412803670567,253.50038959471584,0.0
,Mixed / non conventional,59,61,53,55,2211.37,0.19,0.0,232.76,-50.635,3.453,-14.66406023747466,,,-150.79644737231,2211.2881878647313,-2722,-0.026042117428190237,-0.38692130369147115,-14.857520889320394,0.0
,Mixed / non conventional,59,61,55,57,10521.86,0.25,0.0,-843.62,-963.701,3.453,-279.0909354184767,,,-37.699111843077524,10521.48038873028,-2761,0.015572138945888698,4.312465667587048,-276.9347025846832,0.0
