Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
,Mixed / non conventional,2,4,47,49,4531392.5,0.1,0.0,-219.85,-280.113,4.415,-63.44575311438278,,,-71428.03597018299,4531805.535609483,112,-0.0010639844509938458,-0.06746940159818848,-63.41201841358369,0.0,-77.31724934989889,-76.28711073072634,0.42316
,Mixed / non conventional,2,4,49,51,-1446745.88,0.11,0.0,135.21,78.484,4.415,17.776670441676103,,,-81394.73866369428,-1446927.4449108453,113,0.007836588247396777,0.13985644534905717,17.84659866435063,0.0,22.514013290956374,22.434925628798283,0.56119
,Mixed / non conventional,2,4,51,53,-1961177.75,0.1,0.0,-79.42,93.874,4.415,21.26251415628539,,,-92247.37048551715,-1961411.0208284117,114,0.016201951467715994,0.34730775413014925,21.436168033350466,0.0,26.090725223923723,26.057044854952515,0.56344
,Mixed / non conventional,2,4,53,55,-1691010.0,0.11,0.0,157.18,71.776,4.415,16.25730464326161,,,-104023.63054750494,-1691143.8519088824,115,0.01453418911362585,0.23801642805171852,16.376312857287466,0.0,19.53857266685929,19.482214090083637,0.12504
,Mixed / non conventional,2,4,55,57,5370223.0,0.1,0.0,-214.2,-203.081,4.415,-45.997961494903734,,,-116761.21796148103,5370778.007890266,116,0.0012170472142893436,0.05601577782353928,-46.02596938381551,0.0,-56.76220745449292,-56.099713592717315,0.45386
,Mixed / non conventional,2,4,57,59,-1465023.5,0.11,0.0,382.78,49.572,4.415,11.228086070215175,,,-130497.83183930282,-1465240.8878681583,117,0.01736538964245939,0.19668787030122026,11.326430005365786,0.0,14.351343542328808,14.373851812693658,0.43854
,Mixed / non conventional,2,4,59,61,-2213028.0,0.11,0.0,-202.01,67.263,4.415,15.23510758776897,,,-145271.17129280564,-2213221.924047109,118,0.014252990069087123,0.218704433207229,15.344459804372585,0.0,19.091014157757872,19.05934956097917,0.57562
,Mixed / non conventional,2,4,61,63,-2032744.88,0.12,0.0,55.02,55.706,4.415,12.61744054360136,,,-161118.93543384274,-2032908.588284857,119,0.019694086209211877,0.25096017749057964,12.74292063234665,0.0,15.309159202542618,15.310441461313719,-0.03008
,Mixed / non conventional,2,4,46,48,-904533.81,0.05,0.0,-1.97,77.161,5.695,13.548902546093064,,,-66765.12707409254,-904594.2002043994,120,0.016719406074248145,0.22843928813940195,13.663122190162765,0.0,15.85941475826972,15.893915029408085,0.19891
,Mixed / non conventional,2,4,48,50,4715501.0,0.04,0.0,-73.39,-351.978,5.695,-61.80474100087796,,,-76303.00237038826,4715887.299091224,121,-0.007626209390341704,-0.4695454701517008,-61.56996826580211,0.0,-74.83905852417303,-73.57558419342234,0.41257
,Mixed / non conventional,2,4,50,52,-1847483.5,0.04,0.0,99.8,121.35,5.695,21.3081650570676,,,-86707.95723907575,-1847587.4646113857,122,0.019139609376505492,0.4117705191671881,21.514050316651193,0.0,26.74681933842239,26.773731903368017,0.06281
,Mixed / non conventional,2,4,52,54,-1843133.75,0.0,0.0,-11.06,107.101,5.695,18.80614574187884,,,-98017.69079200295,-1843334.978316823,123,0.01639633657235331,0.31090071156628696,18.96159609766198,0.0,22.857082273112805,22.826004575373226,0.45889
,Mixed / non conventional,2,4,54,56,-1267922.63,0.06,0.0,44.3,65.486,5.695,11.498858647936787,,,-110269.90214100706,-1267978.0178412623,124,0.02158621436318828,0.2509250890874366,11.624321192480505,0.0,13.670907548770142,13.679040400524888,0.24645
,Mixed / non conventional,2,4,56,58,5617208.5,0.0,0.0,-123.23,-259.049,5.695,-45.48709394205443,,,-123502.29039791677,5617760.285388927,125,0.006542238510880679,0.29856405636952843,-45.63637597023919,0.0,-55.89355385920271,-55.40910876816638,0.39747
,Mixed / non conventional,2,4,58,60,-2090522.25,0.05,0.0,140.96,86.43,5.695,15.176470588235295,,,-137752.55467460307,-2090597.594473388,126,0.014153276204692006,0.21632765255635,15.28463441451347,0.0,19.38570822731128,19.3585729762908,0.35173
,Mixed / non conventional,2,4,60,62,-2213208.75,0.06,0.0,122.34,82.359,5.695,14.461633011413518,,,-153058.3940828975,-2213474.3245431697,127,0.01517056332283819,0.221067982263083,14.57216700254506,0.0,17.79940627650551,17.759654768492812,0.27436
,Mixed / non conventional,2,4,62,64,-1488463.75,0.0,0.0,-51.76,50.024,5.695,8.783845478489903,,,-169457.50773463448,-1488488.5631110368,128,0.01715983093220719,0.1520337399825653,8.859862348481187,0.0,10.563401187446988,10.551550154943719,-0.0602
,Mixed / non conventional,2,4,64,66,6497011.0,0.0,0.0,-147.78,-197.902,5.695,-34.75013169446883,,,-186987.59474166078,6497843.5425046785,129,0.010916488863680823,0.38143137131270777,-34.94084738012518,0.0,-42.708863443596265,-42.42756911072499,0.11448
,Mixed / non conventional,2,4,63,65,6185831.0,0.03,0.0,63.53,-199.356,5.739,-34.737062205959226,,,-178078.8233742606,6185935.165115716,130,0.012422309902581452,0.4342115067779062,-34.95416795934818,0.0,-42.77717034769298,-42.52624831865693,0.1554
,Mixed / non conventional,2,4,65,67,-1714322.88,0.04,0.0,-101.7,50.142,5.739,8.737062205959226,,,-196188.53422584434,-1714111.4276271628,131,0.017620838892571263,0.15532282476130987,8.814723618339881,0.0,10.864640279903782,10.82164798326371,0.18806
,Mixed / non conventional,2,4,67,69,-2600947.5,0.03,0.0,-44.66,69.267,5.739,12.06952430737062,,,-215485.76710056214,-2600810.703912639,132,0.017729268201613288,0.21589768751428906,12.177473151127765,0.0,14.919746337196585,14.902843465627996,-0.14557
,Mixed / non conventional,2,4,69,71,-2321921.5,0.06,0.0,-20.22,56.461,5.739,9.83812510890399,,,-236008.22111010205,-2321878.4060110594,133,0.023175187268926603,0.23067334070841206,9.953461779258195,0.0,11.794226984474086,11.775250083989171,-0.39143
,Mixed / non conventional,2,4,71,1,4277.13,0.04,0.0,-25.31,-2605.984,5.739,-454.0832897717372,,,-9.418665912805196,4276.858802947506,134,0.0097820077432796,4.463678123625414,-456.3151288335499,0.0,-588.3013339164662,-577.2375932447421,1.72659
,Mixed / non conventional,2,4,1,3,3623.35,0.06,0.0,297.73,2206.213,5.739,384.4246384387524,,,9.424777960769378,3623.1168599342905,-1,-0.018382759200028347,-7.132341618227656,387.99080924786625,0.0,468.6691449814126,471.1110759872098,
,Mixed / non conventional,2,4,66,68,-2335505.0,0.1,0.0,105.18,82.69,7.282,11.355396868992035,,,-205686.35421583112,-2335650.1826568353,136,0.016742388642401157,0.19172140470367793,11.451257571343874,0.0,14.184394798266089,14.167072740937773,0.04828
,Mixed / non conventional,2,4,68,70,-2613088.75,0.08,0.0,-52.38,84.352,7.282,11.583630870639935,,,-225591.48526898434,-2613168.492915321,137,0.01806080913760655,0.2111162110721292,11.689188976175998,0.0,14.217072357452484,14.175225337520665,-0.16515
,Mixed / non conventional,2,4,70,72,-1704708.75,0.1,0.0,48.41,50.315,7.282,6.909502883823126,,,-246740.68701293864,-1704855.4884723988,138,0.007747638020417485,0.05374050824735921,6.936373137946806,0.0,8.334444814938314,8.307353986416526,-0.38946
,Mixed / non conventional,3,5,4,6,3371.47,0.16,0.0,-370.27,2002.706,5.598,357.7538406573776,,,9.424777960769378,3371.750512808252,139,-0.00420276461033453,-1.500402261962165,357.00363952639657,0.0,319.71618893823177,318.354060935424,-1.5068
,Mixed / non conventional,3,5,6,8,1868.28,0.08,0.0,-4.09,-887.829,5.598,-158.59753483386925,,,-11.780972450961722,1868.4331886682555,140,0.001611250310837484,0.25574636300257225,-158.72540801537053,0.0,-169.99475171578524,-170.18057523056464,-0.67539
,Mixed / non conventional,3,5,8,10,29271.15,0.11,0.0,-196.23,-1987.147,5.598,-354.97445516255806,,,-82.46680715673212,29273.609939456728,141,0.0036352469219184595,1.2927695637781085,-355.6208399444471,0.0,-380.2103350827614,-379.5919438101441,0.44766
,Mixed / non conventional,3,5,10,12,-46806.48,0.12,0.0,114.04,1059.192,5.598,189.20900321543408,,,-247.400421470196,-46810.38714145406,142,0.02020642067769536,3.862257919118207,191.1401321749932,0.0,211.31974162293096,212.5187064631914,0.99075
,Mixed / non conventional,3,5,12,14,-92169.41,0.1,0.0,-77.66,948.055,5.598,169.35602000714542,,,-544.2809272344314,-92177.25160222202,143,0.022199630615629514,3.801840817596826,171.25694041594383,0.0,173.36253532498992,173.12482633596434,-0.81138
,Mixed / non conventional,3,5,14,16,22361.37,0.11,0.0,-20.85,-123.851,5.598,-22.124151482672385,,,-1010.8074362925171,22363.256840347363,144,0.035883399294007294,0.808393718996598,-22.528348342170684,0.0,-23.029269277351638,-23.046500693226186,-1.65159
,Mixed / non conventional,3,5,16,18,432065.25,0.09,0.0,-26.3,-1435.825,5.598,-256.48892461593425,,,-1684.6790604875298,432101.520547429,145,0.0020326098626763005,0.5218722992328253,-256.7498607655507,0.0,-276.5508679854663,-276.2494172463217,0.38548
,Mixed / non conventional,3,5,18,20,-295753.91,0.1,0.0,131.3,635.953,5.598,113.6036084315827,,,-2603.594911662535,-295777.7768589718,146,0.014244931284728984,1.6298843913838112,114.41855062727461,0.0,126.58417440452159,126.77375708473755,1.08532
,Mixed / non conventional,3,5,20,22,-411602.31,0.11,0.0,6.51,605.57,5.598,108.17613433369061,,,-3805.254101660642,-411637.6788750688,147,0.017588388251482887,1.9195245214765038,109.13589659442886,0.0,113.47719014937427,114.0783814565296,-0.57402
,Mixed / non conventional,3,5,22,24,-47252.04,0.05,0.0,-64.95,49.657,5.598,8.870489460521615,,,-5327.355742324881,-47256.25296474216,148,0.031356419837516275,0.28257709469727565,9.011778007870252,0.0,10.092248687928947,10.278089115367141,1.61564
,Mixed / non conventional,3,5,9,11,-4827.47,0.11,0.0,39.04,58.914,1.84,32.018478260869564,,,-150.79644737231,-4828.27277200667,150,0.03201740286111096,1.0418268118512586,32.5393916667952,0.0,46.293785310734464,46.69410762490596,2.0683
,Mixed / non conventional,3,5,11,13,-103936.38,0.14,0.0,75.37,507.373,1.84,275.7461956521739,,,-376.99111843077526,-103953.86670194443,151,0.036780112868852355,10.33198193001607,280.912186617182,0.0,282.0690521029504,282.5544866231854,-0.233
,Mixed / non conventional,3,5,13,15,-19667.43,0.1,0.0,25.87,48.004,1.84,26.089130434782607,,,-753.9822368615518,-19670.74092299018,152,0.007721450570049796,0.20222667269634087,26.190243771130778,0.0,31.541745134965478,31.82233875539417,1.2327
,Mixed / non conventional,3,5,15,17,371808.94,0.14,0.0,-180.01,-518.575,1.84,-281.8342391304348,,,-1319.46891450771,371871.51757654117,153,0.01200511231109906,3.4038836969116915,-283.5361809788907,0.0,-303.63276836158195,-303.84433449134997,0.49389
,Mixed / non conventional,3,5,17,19,-122275.05,0.14,0.0,0.32,106.588,1.84,57.928260869565214,,,-2111.150263212339,-122295.26318221563,154,0.019827229344276137,1.1600572745938607,58.50828950686214,0.0,64.31073446327684,64.6479340511861,1.16437
,Mixed / non conventional,3,5,19,21,-444911.66,0.15,0.0,57.36,258.557,1.84,140.52010869565217,,,-3166.7253948185225,-444988.5966891808,155,0.02536516302643757,3.6101008640370367,142.3251591276707,0.0,151.338355304457,152.7822066054579,0.32595
,Mixed / non conventional,3,5,21,23,-194882.89,0.14,0.0,147.55,79.278,1.84,43.08586956521739,,,-4523.893421169273,-194915.88187144438,156,0.0077439210406247,0.33495048694139484,43.25334480868809,0.0,46.38355304456999,46.55534783058606,0.88607
,Mixed / non conventional,3,5,23,25,1252815.88,0.14,0.0,-230.31,-370.649,1.84,-201.43967391304346,,,-6220.353454107836,1253025.971419356,157,0.004486701101739864,0.9058317049340303,-201.89258976551048,0.0,-218.76396735718768,-218.3020263225171,0.53192
,Mixed / non conventional,3,5,25,27,-401963.31,0.15,0.0,200.13,89.191,1.84,48.47336956521739,,,-8293.804605477077,-402028.65574299236,158,0.021978536222826226,1.077211474537961,49.01197530248637,0.0,56.31512868801004,56.60220152238027,1.20989
,Mixed / non conventional,3,5,24,26,1336566.38,0.25,0.0,-50.09,-515.1,2.778,-185.42116630669548,,,-7207.598945498374,1336441.4027452169,159,0.014158378403079961,2.6439802731090936,-186.74315644325003,0.0,-200.5792903692976,-201.21965291860084,-0.06165
,Mixed / non conventional,3,5,26,28,-648000.19,0.26,0.0,157.35,189.797,2.778,68.3214542836573,,,-9483.682823024179,-647939.0024339525,160,0.023044465917061743,1.592783851230294,69.11784620927244,0.0,77.2136133236785,77.7609810049014,0.24015
,Mixed / non conventional,3,5,28,30,-922125.44,0.26,0.0,-76.51,210.069,2.778,75.61879049676025,,,-12193.306486745501,-922043.0886839959,161,0.020501019410801964,1.566317848099132,76.40194942080981,0.0,80.9471397538016,81.55767807639361,-0.21502
,Mixed / non conventional,3,5,30,32,-269952.0,0.27,0.0,45.23,48.774,2.778,17.557235421166308,,,-15374.169048504882,-269927.90538940864,162,0.01641083416806768,0.2905126564609368,17.702491749396778,0.0,18.09413468501086,18.228537416591834,-0.75028
,Mixed / non conventional,3,5,32,34,2594808.5,0.26,0.0,-100.47,-378.08,2.778,-136.09791216702664,,,-19063.969620146378,2594566.462917546,163,-0.018828273905952795,-2.538590133128338,-134.82861710046245,0.0,-143.16618392469226,-141.3668510864337,-0.20494
,Mixed / non conventional,3,5,34,36,-1036401.56,0.25,0.0,104.6,123.555,2.778,44.47624190064795,,,-23300.40731351191,-1036314.5520593823,164,0.02901662062700425,1.3095495899681495,45.13101669563203,0.0,48.31824764663288,48.69110533516972,-0.69977
,Mixed / non conventional,3,5,36,38,-1381525.0,0.25,0.0,-9.55,136.462,2.778,49.122390208783294,,,-28121.181240446072,-1381379.6380251085,165,0.021702442789557564,1.0777709948706544,49.66127570621862,0.0,51.04199855177408,51.425406570719865,-0.4224
,Mixed / non conventional,3,5,38,40,-858881.44,0.22,0.0,34.82,71.081,2.778,25.587113030957525,,,-33563.99051278921,-858805.6190207236,166,0.02184291359316639,0.5650684699150759,25.869647265915063,0.0,26.497465604634325,26.715570020433518,-0.7943
,Mixed / non conventional,3,5,40,42,4069069.5,0.25,0.0,-122.73,-284.945,2.778,-102.57199424046075,,,-39666.53424238932,4068675.521849397,167,-0.0015935009027191983,-0.16331844137400253,-102.49033501977375,0.0,-107.28385228095583,-106.58290307399216,-0.5457
,Mixed / non conventional,3,5,42,44,-1425170.88,0.23,0.0,92.6,85.195,2.778,30.667746580273576,,,-46466.51154108182,-1425023.2004112545,168,0.02418432098162295,0.7507569000048484,31.043125030276002,0.0,33.027878349022444,33.20354219908589,-0.97055
,Mixed / non conventional,3,5,27,29,-884135.13,0.27,0.0,-60.34,165.717,2.021,81.99752597723901,,,-10781.945987120022,-884092.8961640619,169,0.025841524147348638,2.1466777601514337,83.07086485731472,0.0,89.81384373361301,90.44395103701325,0.21472
,Mixed / non conventional,3,5,29,31,-638015.75,0.28,0.0,101.35,93.96,2.021,46.49183572488867,,,-13722.476710880474,-637983.1329808655,170,0.026605996389599363,1.253638767705958,47.11865510874165,0.0,48.00104876769795,48.34705278781651,-0.55644
,Mixed / non conventional,3,5,31,33,2553013.25,0.27,0.0,-190.67,-300.785,2.021,-148.82978723404258,,,-17153.095888600008,2552891.61150547,171,-0.026731856164053772,-3.9260215436660246,-146.86677646220957,0.0,-158.2538017829051,-154.76887620009452,0.15417
,Mixed / non conventional,3,5,33,35,-762883.69,0.28,0.0,186.52,73.027,2.021,36.13409203364671,,,-21111.502632123484,-762844.9790777247,172,0.018785351137957783,0.6852277286494086,36.476705897971414,0.0,40.582066072364974,40.56222541393224,0.13729
,Mixed / non conventional,3,5,35,37,-1312960.38,0.28,0.0,-125.83,103.506,2.021,51.21523998020782,,,-25635.396053292803,-1312922.9608570633,173,0.02429745118186732,1.2597035863836084,51.84509177339962,0.0,54.43366544310435,54.644199424490154,-0.17024
,Mixed / non conventional,3,5,37,39,-1210470.5,0.26,0.0,125.63,79.521,2.021,39.34735279564572,,,-30762.475263951364,-1210421.967078019,174,0.024604549530132486,0.9801823634956577,39.83744397739355,0.0,40.391714735186156,40.69878311416289,-0.91683
,Mixed / non conventional,3,5,39,41,3794648.25,0.27,0.0,-173.12,-209.924,2.021,-103.87135081642752,,,-36530.43937594186,3794466.0838966947,175,-0.0033286802546241318,-0.3451800175294579,-103.6987608076628,0.0,-109.5070791819612,-107.81800240089797,-0.42996
,Mixed / non conventional,3,5,41,43,-1022015.5,0.27,0.0,150.32,48.058,2.021,23.779317169717963,,,-42976.98750110756,-1021963.4167878412,176,0.02166486516494776,0.5208174197840556,24.03972587960999,0.0,26.194546407970634,26.295158400359938,-0.40111
,Mixed / non conventional,3,5,43,45,-1708284.38,0.27,0.0,-25.1,68.853,2.021,34.06877783275606,,,-50139.81875129532,-1708202.3456125369,177,0.025846457990255565,0.8920858649497418,34.51482076523094,0.0,35.95018353434714,36.0743883039701,-0.74518
,Mixed / non conventional,3,5,45,47,-1580972.25,0.28,0.0,71.48,55.033,2.021,27.230578921326078,,,-58056.632238336875,-1580915.7060724362,178,0.03031420188492722,0.838177609499418,27.649667726075787,0.0,28.344520188778183,28.572313399293144,-0.97661
,Mixed / non conventional,3,5,44,46,-1788150.25,0.13,0.0,-70.25,144.565,4.366,33.11154374713697,,,-54001.6215207197,-1788077.0533996436,179,0.020795541588109277,0.6958073301760805,33.45944741222501,0.0,34.50861656294878,34.702690687872064,-0.77732
,Mixed / non conventional,3,5,46,48,-1268531.5,0.14,0.0,1.73,88.88,4.366,20.357306459001375,,,-62309.563293135114,-1268454.8752848944,180,0.021240886891074052,0.4370488969960604,20.575830907499405,0.0,21.09214935375778,21.225748146266646,-0.64496
,Mixed / non conventional,3,5,48,50,5244991.0,0.13,0.0,-72.16,-320.571,4.366,-73.42441594136511,,,-71428.03597018299,5244561.8229495045,181,0.004707893941062806,0.34648998197982905,-73.59766093235503,0.0,-77.72762087123024,-77.04325665499744,-0.5562
,Mixed / non conventional,3,5,50,52,-1742029.5,0.12,0.0,100.4,93.438,4.366,21.401282638570777,,,-81394.73866369428,-1741951.807434326,182,0.024636526453999927,0.5338291134119224,21.66819719527674,0.0,23.46744853997128,23.618506206267732,-0.8987
,Mixed / non conventional,3,5,52,54,-2098886.25,0.14,0.0,-12.94,99.334,4.366,22.751717819514433,,,-92247.37048551715,-2098786.1428786903,183,0.02229858386574734,0.513051246006512,23.00824344251769,0.0,24.218525610339878,24.339172775159938,-0.48203
,Mixed / non conventional,3,5,54,56,-1648823.63,0.13,0.0,48.76,69.197,4.366,15.849060925332113,,,-104023.63054750494,-1648676.8582216445,184,0.028209300444437167,0.4534871997374328,16.07580452520083,0.0,16.59885112494016,16.746835183876286,-0.62456
,Mixed / non conventional,3,5,56,58,6213039.0,0.14,0.0,-127.91,-232.305,4.366,-53.207741639945034,,,-116761.21796148103,6212600.718859793,185,0.010484136905567796,0.5607768785734848,-53.48813007923178,0.0,-57.13954044997607,-57.055319357936014,-0.5024
,Mixed / non conventional,3,5,58,60,-2054411.25,0.14,0.0,139.38,68.731,4.366,15.742327072835547,,,-130497.83183930282,-2054339.5511101973,186,0.02045872578017486,0.3253965521399884,15.905025348905541,0.0,17.542843465773096,17.643317323357913,-0.65615
,Mixed / non conventional,3,5,60,62,-2481064.5,0.14,0.0,125.55,74.56,4.366,17.0774163994503,,,-145271.17129280564,-2480856.2830031128,187,0.01919842831009702,0.33103725194120415,17.242935025420902,0.0,18.42819530876017,18.49950766502971,-0.60976
